date,temperature_max,temperature_min,temperature_mean,precipitation,rain,snowfall,city
2021-11-24,11.2,8.7,10.0,10.9,10.9,0.0,TOULOUSE
2021-11-25,10.9,7.1,8.6,2.4,2.4,0.0,TOULOUSE
2021-11-26,7.3,4.2,5.6,1.7,1.7,0.0,TOULOUSE
2021-11-27,8.3,3.0,6.1,13.4,12.9,0.35,TOULOUSE
2021-11-28,5.7,2.8,4.0,2.0,1.3,0.49,TOULOUSE
2021-11-29,4.4,-1.2,1.9,0.3,0.3,0.0,TOULOUSE
2021-11-30,6.3,-3.1,1.1,0.0,0.0,0.0,TOULOUSE
2021-12-01,12.0,1.2,7.2,4.2,4.2,0.0,TOULOUSE
2021-12-02,7.7,3.9,5.8,4.6,4.6,0.0,TOULOUSE
2021-12-03,10.4,1.6,5.4,1.1,1.1,0.0,TOULOUSE
2021-12-04,12.3,5.9,9.9,9.9,9.9,0.0,TOULOUSE
2021-12-05,7.1,3.6,5.3,9.8,8.9,0.63,TOULOUSE
2021-12-06,10.8,4.3,7.1,4.6,4.3,0.21,TOULOUSE
2021-12-07,9.7,5.6,7.9,3.9,3.9,0.0,TOULOUSE
2021-12-08,8.8,4.1,6.0,22.4,18.6,2.66,TOULOUSE
2021-12-09,7.6,2.8,5.1,4.8,4.8,0.0,TOULOUSE
2021-12-10,11.6,6.3,8.5,24.5,24.5,0.0,TOULOUSE
2021-12-11,9.6,3.4,6.2,0.0,0.0,0.0,TOULOUSE
2021-12-12,11.5,2.0,5.8,0.0,0.0,0.0,TOULOUSE
2021-12-13,14.0,1.7,6.8,0.0,0.0,0.0,TOULOUSE
2021-12-14,11.4,0.2,4.5,0.0,0.0,0.0,TOULOUSE
2021-12-15,7.9,2.9,4.7,0.0,0.0,0.0,TOULOUSE
2021-12-16,11.2,2.5,5.6,0.0,0.0,0.0,TOULOUSE
2021-12-17,11.1,0.7,5.9,0.0,0.0,0.0,TOULOUSE
2021-12-18,13.3,0.2,6.2,0.0,0.0,0.0,TOULOUSE
2021-12-19,12.5,3.3,7.4,0.0,0.0,0.0,TOULOUSE
2021-12-20,6.6,2.0,3.8,0.0,0.0,0.0,TOULOUSE
2021-12-21,10.6,1.4,5.0,0.0,0.0,0.0,TOULOUSE
2021-12-22,11.2,3.6,6.9,0.0,0.0,0.0,TOULOUSE
2021-12-23,13.2,8.0,10.0,0.0,0.0,0.0,TOULOUSE
2021-12-24,12.7,8.2,9.6,0.0,0.0,0.0,TOULOUSE
2021-12-25,13.6,5.8,9.6,0.0,0.0,0.0,TOULOUSE
2021-12-26,12.7,5.6,8.0,0.2,0.2,0.0,TOULOUSE
2021-12-27,13.3,8.4,10.6,16.2,16.2,0.0,TOULOUSE
2021-12-28,15.4,9.5,13.2,4.9,4.9,0.0,TOULOUSE
2021-12-29,16.9,13.0,14.6,0.4,0.4,0.0,TOULOUSE
2021-12-30,14.4,7.6,10.8,0.0,0.0,0.0,TOULOUSE
2021-12-31,16.2,6.7,10.8,0.0,0.0,0.0,TOULOUSE
2022-01-01,15.9,4.1,8.9,0.0,0.0,0.0,TOULOUSE
2022-01-02,14.4,6.8,9.5,0.0,0.0,0.0,TOULOUSE
2022-01-03,14.7,4.3,8.3,0.0,0.0,0.0,TOULOUSE
2022-01-04,14.0,8.2,10.2,9.2,9.2,0.0,TOULOUSE
2022-01-05,8.4,1.3,5.2,5.8,5.8,0.0,TOULOUSE
2022-01-06,6.1,-1.6,1.7,0.0,0.0,0.0,TOULOUSE
2022-01-07,5.9,-3.1,2.1,1.7,1.7,0.0,TOULOUSE
2022-01-08,10.5,5.9,8.4,4.9,4.9,0.0,TOULOUSE
2022-01-09,10.0,7.4,8.7,20.2,20.2,0.0,TOULOUSE
2022-01-10,10.0,5.4,8.1,21.4,21.4,0.0,TOULOUSE
2022-01-11,7.6,1.7,3.9,0.0,0.0,0.0,TOULOUSE
2022-01-12,5.7,-3.0,1.1,0.0,0.0,0.0,TOULOUSE
2022-01-13,3.7,-3.6,-0.6,0.0,0.0,0.0,TOULOUSE
2022-01-14,8.6,-4.1,0.3,0.0,0.0,0.0,TOULOUSE
2022-01-15,7.8,-4.7,0.6,0.0,0.0,0.0,TOULOUSE
2022-01-16,6.7,-4.2,-0.5,0.0,0.0,0.0,TOULOUSE
2022-01-17,3.4,-3.5,-0.2,0.0,0.0,0.0,TOULOUSE
2022-01-18,1.8,-3.1,0.3,0.0,0.0,0.0,TOULOUSE
2022-01-19,5.6,0.3,3.1,0.3,0.3,0.0,TOULOUSE
2022-01-20,5.6,1.1,3.6,0.0,0.0,0.0,TOULOUSE
2022-01-21,5.0,-1.8,1.2,0.0,0.0,0.0,TOULOUSE
2022-01-22,6.1,-3.8,-0.3,0.0,0.0,0.0,TOULOUSE
2022-01-23,9.6,-4.3,1.1,0.0,0.0,0.0,TOULOUSE
2022-01-24,10.7,-1.7,4.6,0.0,0.0,0.0,TOULOUSE
2022-01-25,9.9,-1.2,3.6,0.0,0.0,0.0,TOULOUSE
2022-01-26,4.8,-2.0,0.8,0.0,0.0,0.0,TOULOUSE
2022-01-27,3.3,-1.5,0.3,0.0,0.0,0.0,TOULOUSE
2022-01-28,3.5,-1.6,0.1,0.0,0.0,0.0,TOULOUSE
2022-01-29,3.3,-3.0,-0.2,0.0,0.0,0.0,TOULOUSE
2022-01-30,4.0,-2.9,0.6,0.0,0.0,0.0,TOULOUSE
2022-01-31,7.5,2.3,4.8,1.7,1.7,0.0,TOULOUSE
2022-02-01,8.1,1.2,5.3,0.5,0.5,0.0,TOULOUSE
2022-02-02,11.0,3.8,8.2,0.6,0.6,0.0,TOULOUSE
2022-02-03,11.7,1.3,5.7,0.0,0.0,0.0,TOULOUSE
2022-02-04,13.1,2.4,7.9,0.7,0.7,0.0,TOULOUSE
2022-02-05,9.8,2.3,7.6,0.9,0.9,0.0,TOULOUSE
2022-02-06,9.9,-0.6,4.8,0.0,0.0,0.0,TOULOUSE
2022-02-07,11.8,4.6,8.5,1.0,1.0,0.0,TOULOUSE
2022-02-08,13.5,-1.3,5.2,0.0,0.0,0.0,TOULOUSE
2022-02-09,14.4,2.5,8.0,0.0,0.0,0.0,TOULOUSE
2022-02-10,16.9,6.4,10.0,0.0,0.0,0.0,TOULOUSE
2022-02-11,11.7,3.5,8.4,0.2,0.2,0.0,TOULOUSE
2022-02-12,12.1,-0.2,5.9,0.0,0.0,0.0,TOULOUSE
2022-02-13,14.4,7.1,10.1,0.0,0.0,0.0,TOULOUSE
2022-02-14,11.2,6.3,8.7,17.6,17.6,0.0,TOULOUSE
2022-02-15,10.8,5.1,7.8,3.4,3.4,0.0,TOULOUSE
2022-02-16,12.9,7.5,10.5,1.9,1.9,0.0,TOULOUSE
2022-02-17,15.1,9.7,12.3,0.6,0.6,0.0,TOULOUSE
2022-02-18,17.1,8.1,11.3,0.9,0.9,0.0,TOULOUSE
2022-02-19,11.3,5.0,8.5,0.1,0.1,0.0,TOULOUSE
2022-02-20,12.9,2.6,7.6,0.2,0.2,0.0,TOULOUSE
2022-02-21,12.8,8.4,10.2,2.2,2.2,0.0,TOULOUSE
2022-02-22,13.9,6.5,9.6,0.6,0.6,0.0,TOULOUSE
2022-02-23,15.4,3.7,9.1,0.0,0.0,0.0,TOULOUSE
2022-02-24,14.6,7.3,10.4,0.2,0.2,0.0,TOULOUSE
2022-02-25,10.7,2.4,7.4,0.1,0.1,0.0,TOULOUSE
2022-02-26,13.2,-0.8,5.6,0.0,0.0,0.0,TOULOUSE
2022-02-27,13.5,2.0,7.7,0.0,0.0,0.0,TOULOUSE
2022-02-28,16.1,3.3,9.6,0.0,0.0,0.0,TOULOUSE
2022-03-01,14.7,2.4,8.6,0.0,0.0,0.0,TOULOUSE
2022-03-02,13.3,7.5,9.9,4.6,4.6,0.0,TOULOUSE
2022-03-03,15.7,5.7,9.9,0.0,0.0,0.0,TOULOUSE
2022-03-04,9.9,7.7,8.9,4.1,4.1,0.0,TOULOUSE
2022-03-05,8.5,6.4,7.1,5.7,5.7,0.0,TOULOUSE
2022-03-06,11.0,4.2,7.3,0.3,0.3,0.0,TOULOUSE
2022-03-07,11.3,-0.1,5.7,0.0,0.0,0.0,TOULOUSE
2022-03-08,14.7,5.4,9.1,10.0,10.0,0.0,TOULOUSE
2022-03-09,15.7,5.3,9.9,0.7,0.7,0.0,TOULOUSE
2022-03-10,15.4,7.3,10.9,0.0,0.0,0.0,TOULOUSE
2022-03-11,13.7,9.3,11.1,1.3,1.3,0.0,TOULOUSE
2022-03-12,10.3,7.4,8.9,12.2,12.2,0.0,TOULOUSE
2022-03-13,11.8,4.6,8.9,6.5,6.5,0.0,TOULOUSE
2022-03-14,13.7,4.6,9.9,1.0,1.0,0.0,TOULOUSE
2022-03-15,14.8,11.8,13.0,0.6,0.6,0.0,TOULOUSE
2022-03-16,15.6,11.1,12.8,0.1,0.1,0.0,TOULOUSE
2022-03-17,15.3,10.8,12.6,2.4,2.4,0.0,TOULOUSE
2022-03-18,14.2,8.4,10.7,1.9,1.9,0.0,TOULOUSE
2022-03-19,15.3,8.8,11.7,0.0,0.0,0.0,TOULOUSE
2022-03-20,15.3,8.7,11.7,0.0,0.0,0.0,TOULOUSE
2022-03-21,14.7,8.9,11.8,0.0,0.0,0.0,TOULOUSE
2022-03-22,14.6,8.6,10.7,0.0,0.0,0.0,TOULOUSE
2022-03-23,14.8,7.7,10.6,0.0,0.0,0.0,TOULOUSE
2022-03-24,16.5,6.6,11.0,0.0,0.0,0.0,TOULOUSE
2022-03-25,17.7,6.1,11.4,0.0,0.0,0.0,TOULOUSE
2022-03-26,17.6,6.3,11.5,0.0,0.0,0.0,TOULOUSE
2022-03-27,19.4,8.1,13.2,0.0,0.0,0.0,TOULOUSE
2022-03-28,20.3,8.1,13.9,0.0,0.0,0.0,TOULOUSE
2022-03-29,18.5,8.7,13.1,1.8,1.8,0.0,TOULOUSE
2022-03-30,12.3,9.6,10.6,4.4,4.4,0.0,TOULOUSE
2022-03-31,12.9,7.2,9.5,11.3,11.3,0.0,TOULOUSE
2022-04-01,7.4,1.7,4.5,3.5,2.0,1.05,TOULOUSE
2022-04-02,6.7,1.1,3.5,3.0,0.5,1.75,TOULOUSE
2022-04-03,6.7,-2.4,2.8,0.1,0.0,0.07,TOULOUSE
2022-04-04,9.9,-1.6,4.3,0.0,0.0,0.0,TOULOUSE
2022-04-05,13.7,-1.3,6.2,0.0,0.0,0.0,TOULOUSE
2022-04-06,11.5,5.7,9.1,3.5,3.5,0.0,TOULOUSE
2022-04-07,19.8,8.9,13.2,3.0,3.0,0.0,TOULOUSE
2022-04-08,19.3,8.5,13.6,1.5,1.5,0.0,TOULOUSE
2022-04-09,13.6,5.5,9.7,3.0,3.0,0.0,TOULOUSE
2022-04-10,18.2,2.8,10.1,0.0,0.0,0.0,TOULOUSE
2022-04-11,17.5,9.7,13.0,0.2,0.2,0.0,TOULOUSE
2022-04-12,16.4,11.4,13.2,0.3,0.3,0.0,TOULOUSE
2022-04-13,14.4,9.9,12.8,5.0,5.0,0.0,TOULOUSE
2022-04-14,21.1,6.2,13.7,0.0,0.0,0.0,TOULOUSE
2022-04-15,22.2,9.5,15.8,0.0,0.0,0.0,TOULOUSE
2022-04-16,21.9,10.7,16.3,0.0,0.0,0.0,TOULOUSE
2022-04-17,22.0,8.5,15.9,0.0,0.0,0.0,TOULOUSE
2022-04-18,17.5,10.2,13.8,0.0,0.0,0.0,TOULOUSE
2022-04-19,15.3,10.1,12.3,8.0,8.0,0.0,TOULOUSE
2022-04-20,13.2,8.9,10.8,10.6,10.6,0.0,TOULOUSE
2022-04-21,13.3,8.9,11.0,12.1,12.1,0.0,TOULOUSE
2022-04-22,18.1,7.6,13.0,0.1,0.1,0.0,TOULOUSE
2022-04-23,13.5,9.0,11.1,11.0,11.0,0.0,TOULOUSE
2022-04-24,15.9,9.5,12.5,6.1,6.1,0.0,TOULOUSE
2022-04-25,18.2,5.9,11.6,0.0,0.0,0.0,TOULOUSE
2022-04-26,21.7,5.8,14.1,0.0,0.0,0.0,TOULOUSE
2022-04-27,21.0,9.5,15.5,0.0,0.0,0.0,TOULOUSE
2022-04-28,18.0,11.7,15.1,1.4,1.4,0.0,TOULOUSE
2022-04-29,20.5,13.2,16.3,1.4,1.4,0.0,TOULOUSE
2022-04-30,20.4,12.0,15.8,0.0,0.0,0.0,TOULOUSE
2022-05-01,20.2,10.4,15.2,0.0,0.0,0.0,TOULOUSE
2022-05-02,18.9,10.8,14.6,1.1,1.1,0.0,TOULOUSE
2022-05-03,20.2,11.8,14.9,3.7,3.7,0.0,TOULOUSE
2022-05-04,19.5,10.9,14.5,3.0,3.0,0.0,TOULOUSE
2022-05-05,19.4,9.7,14.9,0.0,0.0,0.0,TOULOUSE
2022-05-06,19.6,9.9,15.0,0.6,0.6,0.0,TOULOUSE
2022-05-07,22.3,10.5,16.2,0.9,0.9,0.0,TOULOUSE
2022-05-08,22.8,11.2,17.3,0.0,0.0,0.0,TOULOUSE
2022-05-09,24.8,10.5,18.1,0.0,0.0,0.0,TOULOUSE
2022-05-10,27.1,11.4,19.8,0.0,0.0,0.0,TOULOUSE
2022-05-11,27.9,14.6,20.8,0.0,0.0,0.0,TOULOUSE
2022-05-12,26.0,12.7,19.0,0.0,0.0,0.0,TOULOUSE
2022-05-13,25.6,15.3,19.9,0.2,0.2,0.0,TOULOUSE
2022-05-14,29.3,13.5,21.9,0.0,0.0,0.0,TOULOUSE
2022-05-15,27.1,16.9,21.8,0.0,0.0,0.0,TOULOUSE
2022-05-16,28.1,14.8,21.5,0.0,0.0,0.0,TOULOUSE
2022-05-17,30.7,16.1,23.8,0.0,0.0,0.0,TOULOUSE
2022-05-18,32.3,17.5,24.9,0.0,0.0,0.0,TOULOUSE
2022-05-19,28.4,18.6,22.8,0.0,0.0,0.0,TOULOUSE
2022-05-20,29.3,17.9,23.6,0.0,0.0,0.0,TOULOUSE
2022-05-21,32.5,17.4,24.7,0.0,0.0,0.0,TOULOUSE
2022-05-22,32.8,18.8,25.5,0.0,0.0,0.0,TOULOUSE
2022-05-23,22.1,16.9,19.0,16.0,16.0,0.0,TOULOUSE
2022-05-24,16.5,12.9,14.7,0.9,0.9,0.0,TOULOUSE
2022-05-25,19.3,11.3,15.4,0.5,0.5,0.0,TOULOUSE
2022-05-26,18.5,11.6,15.7,0.9,0.9,0.0,TOULOUSE
2022-05-27,23.9,13.3,18.4,0.0,0.0,0.0,TOULOUSE
2022-05-28,25.3,13.5,19.3,0.0,0.0,0.0,TOULOUSE
2022-05-29,24.6,12.0,18.5,0.0,0.0,0.0,TOULOUSE
2022-05-30,24.6,10.8,18.3,0.0,0.0,0.0,TOULOUSE
2022-05-31,26.0,14.4,20.1,0.4,0.4,0.0,TOULOUSE
2022-06-01,31.1,15.9,23.3,0.0,0.0,0.0,TOULOUSE
2022-06-02,29.4,17.2,22.7,1.1,1.1,0.0,TOULOUSE
2022-06-03,30.8,18.3,23.3,10.6,10.6,0.0,TOULOUSE
2022-06-04,28.4,17.8,21.9,9.2,9.2,0.0,TOULOUSE
2022-06-05,24.6,16.8,20.8,3.3,3.3,0.0,TOULOUSE
2022-06-06,28.4,14.6,20.8,4.6,4.6,0.0,TOULOUSE
2022-06-07,23.2,16.8,19.2,2.4,2.4,0.0,TOULOUSE
2022-06-08,20.9,15.1,17.8,9.6,9.6,0.0,TOULOUSE
2022-06-09,22.1,13.0,17.6,0.4,0.4,0.0,TOULOUSE
2022-06-10,27.6,11.7,20.0,0.0,0.0,0.0,TOULOUSE
2022-06-11,31.9,14.3,23.6,0.0,0.0,0.0,TOULOUSE
2022-06-12,32.2,17.6,25.0,0.0,0.0,0.0,TOULOUSE
2022-06-13,31.8,18.9,25.3,0.3,0.3,0.0,TOULOUSE
2022-06-14,36.4,19.2,28.3,0.0,0.0,0.0,TOULOUSE
2022-06-15,35.6,21.3,28.4,0.0,0.0,0.0,TOULOUSE
2022-06-16,37.2,20.3,29.1,0.0,0.0,0.0,TOULOUSE
2022-06-17,38.8,20.7,30.2,0.0,0.0,0.0,TOULOUSE
2022-06-18,36.0,24.2,29.5,0.0,0.0,0.0,TOULOUSE
2022-06-19,34.8,22.2,27.6,0.0,0.0,0.0,TOULOUSE
2022-06-20,30.8,21.0,24.9,0.5,0.5,0.0,TOULOUSE
2022-06-21,29.1,20.4,23.6,10.3,10.3,0.0,TOULOUSE
2022-06-22,27.7,19.8,23.5,0.4,0.4,0.0,TOULOUSE
2022-06-23,27.2,16.2,21.4,3.2,3.2,0.0,TOULOUSE
2022-06-24,24.8,16.2,19.9,3.1,3.1,0.0,TOULOUSE
2022-06-25,26.5,15.9,20.5,4.8,4.8,0.0,TOULOUSE
2022-06-26,22.0,15.3,18.2,0.4,0.4,0.0,TOULOUSE
2022-06-27,20.8,14.9,17.6,5.7,5.7,0.0,TOULOUSE
2022-06-28,25.2,14.1,19.6,0.0,0.0,0.0,TOULOUSE
2022-06-29,27.3,12.7,21.0,0.1,0.1,0.0,TOULOUSE
2022-06-30,19.4,14.7,16.9,2.9,2.9,0.0,TOULOUSE
2022-07-01,22.9,12.7,17.7,0.0,0.0,0.0,TOULOUSE
2022-07-02,30.4,11.9,21.2,0.0,0.0,0.0,TOULOUSE
2022-07-03,29.8,17.2,23.6,0.2,0.2,0.0,TOULOUSE
2022-07-04,27.3,16.6,22.0,1.6,1.6,0.0,TOULOUSE
2022-07-05,29.2,19.1,24.0,0.0,0.0,0.0,TOULOUSE
2022-07-06,28.0,17.3,23.0,0.0,0.0,0.0,TOULOUSE
2022-07-07,28.8,16.5,22.7,0.0,0.0,0.0,TOULOUSE
2022-07-08,28.7,16.6,22.9,0.0,0.0,0.0,TOULOUSE
2022-07-09,31.5,15.8,24.4,0.0,0.0,0.0,TOULOUSE
2022-07-10,33.9,16.9,25.8,0.0,0.0,0.0,TOULOUSE
2022-07-11,35.9,18.7,28.2,0.0,0.0,0.0,TOULOUSE
2022-07-12,36.2,21.7,29.0,0.0,0.0,0.0,TOULOUSE
2022-07-13,36.4,19.2,28.2,0.0,0.0,0.0,TOULOUSE
2022-07-14,37.0,21.3,29.2,0.0,0.0,0.0,TOULOUSE
2022-07-15,35.9,21.2,28.9,0.0,0.0,0.0,TOULOUSE
2022-07-16,37.3,20.7,29.2,0.0,0.0,0.0,TOULOUSE
2022-07-17,38.8,19.4,30.2,0.0,0.0,0.0,TOULOUSE
2022-07-18,38.4,24.9,31.5,0.0,0.0,0.0,TOULOUSE
2022-07-19,35.7,23.5,29.1,0.0,0.0,0.0,TOULOUSE
2022-07-20,31.3,20.9,25.7,0.0,0.0,0.0,TOULOUSE
2022-07-21,33.7,19.4,26.6,0.0,0.0,0.0,TOULOUSE
2022-07-22,31.0,20.7,25.9,0.0,0.0,0.0,TOULOUSE
2022-07-23,29.1,19.4,23.9,0.0,0.0,0.0,TOULOUSE
2022-07-24,37.3,18.5,28.2,0.0,0.0,0.0,TOULOUSE
2022-07-25,28.6,21.2,24.3,0.1,0.1,0.0,TOULOUSE
2022-07-26,27.1,18.5,22.6,0.5,0.5,0.0,TOULOUSE
2022-07-27,28.6,16.1,22.7,0.0,0.0,0.0,TOULOUSE
2022-07-28,29.8,16.5,23.3,0.0,0.0,0.0,TOULOUSE
2022-07-29,26.7,18.6,23.1,1.4,1.4,0.0,TOULOUSE
2022-07-30,29.5,18.7,24.3,0.0,0.0,0.0,TOULOUSE
2022-07-31,32.5,18.0,25.7,0.0,0.0,0.0,TOULOUSE
2022-08-01,33.7,19.3,26.7,0.0,0.0,0.0,TOULOUSE
2022-08-02,35.9,18.9,27.7,0.0,0.0,0.0,TOULOUSE
2022-08-03,37.1,19.9,29.1,0.0,0.0,0.0,TOULOUSE
2022-08-04,36.5,21.7,28.8,0.0,0.0,0.0,TOULOUSE
2022-08-05,32.4,21.6,26.7,0.0,0.0,0.0,TOULOUSE
2022-08-06,33.2,20.1,26.9,0.0,0.0,0.0,TOULOUSE
2022-08-07,34.3,21.1,27.8,0.0,0.0,0.0,TOULOUSE
2022-08-08,34.9,18.1,27.0,0.0,0.0,0.0,TOULOUSE
2022-08-09,35.8,18.1,27.6,0.0,0.0,0.0,TOULOUSE
2022-08-10,37.6,19.0,29.5,0.0,0.0,0.0,TOULOUSE
2022-08-11,37.4,23.1,29.7,0.0,0.0,0.0,TOULOUSE
2022-08-12,39.7,22.3,30.5,0.0,0.0,0.0,TOULOUSE
2022-08-13,35.5,21.3,28.7,0.2,0.2,0.0,TOULOUSE
2022-08-14,28.9,20.6,25.3,3.6,3.6,0.0,TOULOUSE
2022-08-15,29.9,19.5,23.9,0.0,0.0,0.0,TOULOUSE
2022-08-16,34.9,18.4,24.9,12.0,12.0,0.0,TOULOUSE
2022-08-17,26.9,17.3,21.5,0.6,0.6,0.0,TOULOUSE
2022-08-18,25.2,16.4,20.0,0.7,0.7,0.0,TOULOUSE
2022-08-19,25.5,16.7,20.5,1.3,1.3,0.0,TOULOUSE
2022-08-20,30.0,16.6,23.3,0.0,0.0,0.0,TOULOUSE
2022-08-21,28.9,18.5,23.8,0.0,0.0,0.0,TOULOUSE
2022-08-22,24.6,18.6,22.0,2.6,2.6,0.0,TOULOUSE
2022-08-23,30.0,18.2,24.1,0.0,0.0,0.0,TOULOUSE
2022-08-24,35.6,17.8,27.1,0.0,0.0,0.0,TOULOUSE
2022-08-25,29.6,21.6,25.6,0.1,0.1,0.0,TOULOUSE
2022-08-26,29.4,19.0,24.1,0.0,0.0,0.0,TOULOUSE
2022-08-27,30.5,18.1,24.4,0.0,0.0,0.0,TOULOUSE
2022-08-28,33.8,17.6,25.9,0.0,0.0,0.0,TOULOUSE
2022-08-29,33.6,20.4,26.8,1.3,1.3,0.0,TOULOUSE
2022-08-30,31.9,19.1,25.6,0.1,0.1,0.0,TOULOUSE
2022-08-31,27.8,19.6,24.0,0.2,0.2,0.0,TOULOUSE
2022-09-01,29.0,18.3,23.5,0.0,0.0,0.0,TOULOUSE
2022-09-02,28.9,18.5,22.0,5.5,5.5,0.0,TOULOUSE
2022-09-03,27.1,17.4,21.7,0.8,0.8,0.0,TOULOUSE
2022-09-04,31.2,18.9,24.3,0.1,0.1,0.0,TOULOUSE
2022-09-05,33.0,21.9,25.8,0.0,0.0,0.0,TOULOUSE
2022-09-06,32.2,22.3,26.4,0.1,0.1,0.0,TOULOUSE
2022-09-07,28.6,18.9,23.3,0.7,0.7,0.0,TOULOUSE
2022-09-08,27.3,15.2,21.2,0.0,0.0,0.0,TOULOUSE
2022-09-09,24.7,17.7,19.9,4.4,4.4,0.0,TOULOUSE
2022-09-10,26.3,12.8,19.6,0.0,0.0,0.0,TOULOUSE
2022-09-11,32.6,14.9,23.7,0.0,0.0,0.0,TOULOUSE
2022-09-12,32.3,20.4,25.2,0.0,0.0,0.0,TOULOUSE
2022-09-13,32.3,22.7,26.3,0.0,0.0,0.0,TOULOUSE
2022-09-14,29.0,20.0,24.1,3.5,3.5,0.0,TOULOUSE
2022-09-15,29.7,18.0,23.1,0.2,0.2,0.0,TOULOUSE
2022-09-16,25.9,17.4,21.0,0.2,0.2,0.0,TOULOUSE
2022-09-17,21.7,12.1,16.8,0.0,0.0,0.0,TOULOUSE
2022-09-18,24.5,8.3,16.2,0.0,0.0,0.0,TOULOUSE
2022-09-19,26.2,9.0,17.5,0.0,0.0,0.0,TOULOUSE
2022-09-20,25.2,9.9,17.2,0.0,0.0,0.0,TOULOUSE
2022-09-21,24.6,10.4,17.2,0.0,0.0,0.0,TOULOUSE
2022-09-22,25.7,9.5,17.8,0.0,0.0,0.0,TOULOUSE
2022-09-23,26.7,13.2,18.9,12.2,12.2,0.0,TOULOUSE
2022-09-24,20.0,12.6,16.1,7.1,7.1,0.0,TOULOUSE
2022-09-25,19.0,10.9,14.4,0.7,0.7,0.0,TOULOUSE
2022-09-26,19.3,8.6,14.0,0.1,0.1,0.0,TOULOUSE
2022-09-27,16.9,13.0,15.0,7.4,7.4,0.0,TOULOUSE
2022-09-28,18.4,14.3,16.0,10.5,10.5,0.0,TOULOUSE
2022-09-29,16.7,11.6,13.6,27.1,27.1,0.0,TOULOUSE
2022-09-30,17.6,9.3,13.0,0.8,0.8,0.0,TOULOUSE
2022-10-01,22.4,10.0,15.6,0.0,0.0,0.0,TOULOUSE
2022-10-02,22.6,11.5,16.3,0.0,0.0,0.0,TOULOUSE
2022-10-03,22.8,11.4,16.7,0.0,0.0,0.0,TOULOUSE
2022-10-04,23.5,10.1,16.6,0.0,0.0,0.0,TOULOUSE
2022-10-05,24.6,13.3,17.9,0.0,0.0,0.0,TOULOUSE
2022-10-06,20.5,14.8,17.3,0.2,0.2,0.0,TOULOUSE
2022-10-07,22.7,11.6,16.8,0.0,0.0,0.0,TOULOUSE
2022-10-08,21.3,13.7,17.0,0.7,0.7,0.0,TOULOUSE
2022-10-09,23.4,12.8,17.3,0.0,0.0,0.0,TOULOUSE
2022-10-10,24.5,14.9,18.6,0.0,0.0,0.0,TOULOUSE
2022-10-11,21.7,15.1,17.9,0.2,0.2,0.0,TOULOUSE
2022-10-12,22.8,14.3,17.6,0.4,0.4,0.0,TOULOUSE
2022-10-13,22.6,13.5,17.5,1.1,1.1,0.0,TOULOUSE
2022-10-14,22.4,13.4,18.1,3.4,3.4,0.0,TOULOUSE
2022-10-15,26.2,11.8,17.4,0.0,0.0,0.0,TOULOUSE
2022-10-16,25.7,16.8,20.4,0.0,0.0,0.0,TOULOUSE
2022-10-17,24.9,18.9,20.9,0.3,0.3,0.0,TOULOUSE
2022-10-18,25.6,18.6,21.0,0.0,0.0,0.0,TOULOUSE
2022-10-19,26.2,18.7,21.2,1.9,1.9,0.0,TOULOUSE
2022-10-20,24.7,17.9,20.9,9.9,9.9,0.0,TOULOUSE
2022-10-21,27.4,17.8,20.5,0.6,0.6,0.0,TOULOUSE
2022-10-22,25.5,14.1,19.3,0.0,0.0,0.0,TOULOUSE
2022-10-23,26.2,18.2,21.0,0.0,0.0,0.0,TOULOUSE
2022-10-24,24.1,15.1,18.9,0.0,0.0,0.0,TOULOUSE
2022-10-25,24.6,14.1,18.9,0.0,0.0,0.0,TOULOUSE
2022-10-26,24.5,15.1,19.0,0.0,0.0,0.0,TOULOUSE
2022-10-27,25.6,17.5,20.2,0.0,0.0,0.0,TOULOUSE
2022-10-28,24.5,17.0,19.9,0.0,0.0,0.0,TOULOUSE
2022-10-29,24.0,17.0,19.2,0.0,0.0,0.0,TOULOUSE
2022-10-30,23.4,16.1,18.9,0.0,0.0,0.0,TOULOUSE
2022-10-31,25.1,16.9,19.6,1.9,1.9,0.0,TOULOUSE
2022-11-01,19.8,14.9,16.8,8.1,8.1,0.0,TOULOUSE
2022-11-02,20.1,13.8,15.5,1.8,1.8,0.0,TOULOUSE
2022-11-03,19.3,11.1,14.9,5.0,5.0,0.0,TOULOUSE
2022-11-04,14.4,9.9,11.6,7.9,7.9,0.0,TOULOUSE
2022-11-05,15.1,6.8,10.2,0.0,0.0,0.0,TOULOUSE
2022-11-06,19.1,3.4,10.7,0.0,0.0,0.0,TOULOUSE
2022-11-07,20.6,6.9,12.6,0.0,0.0,0.0,TOULOUSE
2022-11-08,21.3,13.4,16.2,0.0,0.0,0.0,TOULOUSE
2022-11-09,17.3,11.4,14.3,2.3,2.3,0.0,TOULOUSE
2022-11-10,15.4,8.3,11.2,0.0,0.0,0.0,TOULOUSE
2022-11-11,20.4,8.2,14.9,0.0,0.0,0.0,TOULOUSE
2022-11-12,21.4,13.7,16.8,0.0,0.0,0.0,TOULOUSE
2022-11-13,20.3,8.7,14.2,0.0,0.0,0.0,TOULOUSE
2022-11-14,17.8,11.9,14.6,3.8,3.8,0.0,TOULOUSE
2022-11-15,18.0,11.4,14.5,3.1,3.1,0.0,TOULOUSE
